"","time","datacount","interval","activity","cumulativesteps","methrs"
"327",2019-04-11 14:55:24,537253,2.2,2,294,0.00157777777777778
"328",2019-04-11 14:55:26,537275,16.9,1,294,0.00657222222222222
"329",2019-04-11 14:55:43,537444,5.9,2,296,0.00301666666666667
"330",2019-04-11 14:55:49,537503,132,1,296,0.0513333333333333
"331",2019-04-11 14:58:01,538823,2.1,2,298,0.00153888888888889
"332",2019-04-11 14:58:03,538844,94.1,1,298,0.0365944444444444
"333",2019-04-11 14:59:37,539785,4,2,300,0.00227777777777778
"334",2019-04-11 14:59:41,539825,4.5,2,302,0.00247222222222222
"335",2019-04-11 14:59:46,539870,57.9,1,302,0.0225166666666667
"336",2019-04-11 15:00:43,540449,3.4,2,304,0.00204444444444444
"337",2019-04-11 15:00:47,540483,3.6,2,306,0.00212222222222222
"338",2019-04-11 15:00:50,540519,5.9,2,308,0.00301666666666667
"339",2019-04-11 15:00:56,540578,38.1,1,308,0.0148166666666667
"340",2019-04-11 15:01:34,540959,1.9,2,310,0.00146111111111111
"341",2019-04-11 15:01:36,540978,42.1,1,310,0.0163722222222222
"342",2019-04-11 15:02:18,541399,1.7,2,312,0.00138333333333333
"343",2019-04-11 15:02:20,541416,3.6,2,314,0.00212222222222222
"344",2019-04-11 15:02:24,541452,0.3,1,314,0.000116666666666667
"345",2019-04-11 15:02:24,541455,13,0,314,0.00451388888888889
"346",2019-04-11 15:02:37,541585,6.4,1,314,0.00248888888888889
"347",2019-04-11 15:02:43,541649,2.8,2,316,0.00181111111111111
"348",2019-04-11 15:02:46,541677,3.4,2,318,0.00204444444444444
"349",2019-04-11 15:02:50,541711,2.4,2,320,0.00165555555555556
"350",2019-04-11 15:02:52,541735,2.2,2,322,0.00157777777777778
"351",2019-04-11 15:02:54,541757,8.8,1,322,0.00342222222222222
"352",2019-04-11 15:03:03,541845,628.1,0,322,0.218090277777778
"353",2019-04-11 15:13:31,548126,13.6,1,322,0.00528888888888889
"354",2019-04-11 15:13:45,548262,14.4,0,322,0.005
"355",2019-04-11 15:13:59,548406,34.6,1,322,0.0134555555555556
"356",2019-04-11 15:14:34,548752,40.2,0,322,0.0139583333333333
"357",2019-04-11 15:15:14,549154,13.4,1,322,0.00521111111111111
"358",2019-04-11 15:15:27,549288,66.9,0,322,0.0232291666666667
"359",2019-04-11 15:16:34,549957,12.4,1,322,0.00482222222222222
"360",2019-04-11 15:16:47,550081,3.3,2,324,0.00200555555555556
"361",2019-04-11 15:16:50,550114,7.6,1,324,0.00295555555555556
"362",2019-04-11 15:16:57,550190,55.6,0,324,0.0193055555555556
"363",2019-04-11 15:17:53,550746,30.5,1,324,0.0118611111111111
"364",2019-04-11 15:18:24,551051,5.6,2,326,0.0029
"365",2019-04-11 15:18:29,551107,3.8,1,326,0.00147777777777778
"366",2019-04-11 15:18:33,551145,63.1,0,326,0.0219097222222222
"367",2019-04-11 15:19:36,551776,20.5,1,326,0.00797222222222222
"368",2019-04-11 15:19:57,551981,88.7,0,326,0.0307986111111111
"369",2019-04-11 15:21:25,552868,38.9,1,326,0.0151277777777778
"370",2019-04-11 15:22:04,553257,17.6,0,326,0.00611111111111111
"371",2019-04-11 15:22:22,553433,41,1,326,0.0159444444444444
"372",2019-04-11 15:23:03,553843,5.8,2,328,0.00297777777777778
"373",2019-04-11 15:23:09,553901,2.4,2,330,0.00165555555555556
"374",2019-04-11 15:23:11,553925,2,2,332,0.0015
"375",2019-04-11 15:23:13,553945,4.1,1,332,0.00159444444444444
"376",2019-04-11 15:23:17,553986,59.9,0,332,0.0207986111111111
"377",2019-04-11 15:24:17,554585,60.1,1,332,0.0233722222222222
"378",2019-04-11 15:25:17,555186,1482.3,0,332,0.5146875
"379",2019-04-11 15:49:59,570009,12.3,1,332,0.00478333333333333
"380",2019-04-11 15:50:12,570132,5.2,2,334,0.00274444444444444
"381",2019-04-11 15:50:17,570184,4.6,2,336,0.00251111111111111
"382",2019-04-11 15:50:21,570230,14.5,1,336,0.00563888888888889
"383",2019-04-11 15:50:36,570375,2.6,2,338,0.00173333333333333
"384",2019-04-11 15:50:39,570401,94.3,1,338,0.0366722222222222
"385",2019-04-11 15:52:13,571344,5.6,2,340,0.0029
"386",2019-04-11 15:52:18,571400,112.6,1,340,0.0437888888888889
"387",2019-04-11 15:54:11,572526,5.6,2,342,0.0029
"388",2019-04-11 15:54:17,572582,2.8,2,344,0.00181111111111111
"389",2019-04-11 15:54:20,572610,55,1,344,0.0213888888888889
"390",2019-04-11 15:55:15,573160,10.4,0,344,0.00361111111111111
"391",2019-04-11 15:55:25,573264,57.4,1,344,0.0223222222222222
"392",2019-04-11 15:56:22,573838,2.3,2,346,0.00161666666666667
"393",2019-04-11 15:56:25,573861,7.2,1,346,0.0028
"394",2019-04-11 15:56:32,573933,5.6,2,348,0.0029
"395",2019-04-11 15:56:37,573989,66.9,1,348,0.0260166666666667
"396",2019-04-11 15:57:44,574658,3.2,2,350,0.00196666666666667
"397",2019-04-11 15:57:48,574690,2,2,352,0.0015
"398",2019-04-11 15:57:49,574710,14.4,1,352,0.0056
"399",2019-04-11 15:58:04,574854,3.6,2,354,0.00212222222222222
"400",2019-04-11 15:58:08,574890,17.8,1,354,0.00692222222222222
"401",2019-04-11 15:58:25,575068,5.6,2,356,0.0029
"402",2019-04-11 15:58:31,575124,28,1,356,0.0108888888888889
"403",2019-04-11 15:58:59,575404,1.7,2,358,0.00138333333333333
"404",2019-04-11 15:59:01,575421,0.9,1,358,0.00035
"405",2019-04-11 15:59:02,575430,14.2,0,358,0.00493055555555556
"406",2019-04-11 15:59:16,575572,2.3,1,358,0.000894444444444444
"407",2019-04-11 15:59:18,575595,4.8,2,360,0.00258888888888889
"408",2019-04-11 15:59:23,575643,6.7,1,360,0.00260555555555556
"409",2019-04-11 15:59:29,575710,5.8,2,362,0.00297777777777778
"410",2019-04-11 15:59:35,575768,16.8,1,362,0.00653333333333333
"411",2019-04-11 15:59:52,575936,5,2,364,0.00266666666666667
"412",2019-04-11 15:59:57,575986,16.4,1,364,0.00637777777777778
"413",2019-04-11 16:00:14,576150,3.1,2,366,0.00192777777777778
"414",2019-04-11 16:00:17,576181,73.2,1,366,0.0284666666666667
"415",2019-04-11 16:01:30,576913,2.6,2,368,0.00173333333333333
"416",2019-04-11 16:01:32,576939,43.4,1,368,0.0168777777777778
"417",2019-04-11 16:02:16,577373,3.4,2,370,0.00204444444444444
"418",2019-04-11 16:02:19,577407,14.5,1,370,0.00563888888888889
"419",2019-04-11 16:02:34,577552,4.7,2,372,0.00255
"420",2019-04-11 16:02:38,577599,14.1,1,372,0.00548333333333333
"421",2019-04-11 16:02:53,577740,5.1,2,374,0.00270555555555556
"422",2019-04-11 16:02:58,577791,50,1,374,0.0194444444444444
"423",2019-04-11 16:03:48,578291,1.8,2,376,0.00142222222222222
"424",2019-04-11 16:03:49,578309,62.8,1,376,0.0244222222222222
"425",2019-04-11 16:04:52,578937,5.6,2,378,0.0029
"426",2019-04-11 16:04:58,578993,92.9,1,378,0.0361277777777778
"427",2019-04-11 16:06:31,579922,3.4,2,380,0.00204444444444444
"428",2019-04-11 16:06:34,579956,43.4,1,380,0.0168777777777778
"429",2019-04-11 16:07:17,580390,3.1,2,382,0.00192777777777778
"430",2019-04-11 16:07:21,580421,7.9,1,382,0.00307222222222222
"431",2019-04-11 16:07:28,580500,1.8,2,384,0.00142222222222222
"432",2019-04-11 16:07:30,580518,1.6,2,386,0.00134444444444444
"433",2019-04-11 16:07:32,580534,4.6,2,388,0.00251111111111111
"434",2019-04-11 16:07:36,580580,34.4,1,388,0.0133777777777778
"435",2019-04-11 16:08:11,580924,3.2,2,390,0.00196666666666667
"436",2019-04-11 16:08:14,580956,21.3,1,390,0.00828333333333333
"437",2019-04-11 16:08:35,581169,5.5,2,392,0.00286111111111111
"438",2019-04-11 16:08:41,581224,74.6,1,392,0.0290111111111111
"439",2019-04-11 16:09:55,581970,38.8,0,392,0.0134722222222222
"440",2019-04-11 16:10:34,582358,10.9,1,392,0.00423888888888889
"441",2019-04-11 16:10:45,582467,3.4,2,394,0.00204444444444444
"442",2019-04-11 16:10:49,582501,36.4,1,394,0.0141555555555556
"443",2019-04-11 16:11:25,582865,15814.4,0,394,5.49111111111111
"444",2019-04-11 20:34:59,741009,46.5,1,394,0.0180833333333333
"445",2019-04-11 20:35:46,741474,43.9,0,394,0.0152430555555556
"446",2019-04-11 20:36:30,741913,13.1,1,394,0.00509444444444444
"447",2019-04-11 20:36:43,742044,1.9,2,396,0.00146111111111111
"448",2019-04-11 20:36:45,742063,5.4,2,398,0.00282222222222222
"449",2019-04-11 20:36:50,742117,3.1,2,400,0.00192777777777778
"450",2019-04-11 20:36:53,742148,4.3,2,402,0.00239444444444444
"451",2019-04-11 20:36:58,742191,5.8,2,404,0.00297777777777778
"452",2019-04-11 20:37:03,742249,71.9,1,404,0.0279611111111111
"453",2019-04-11 20:38:15,742968,12.2,0,404,0.00423611111111111
"454",2019-04-11 20:38:28,743090,40.2,1,404,0.0156333333333333
"455",2019-04-11 20:39:08,743492,3.6,2,406,0.00212222222222222
"456",2019-04-11 20:39:11,743528,103.1,1,406,0.0400944444444444
"457",2019-04-11 20:40:54,744559,3.8,2,408,0.0022
"458",2019-04-11 20:40:58,744597,387.5,1,408,0.150694444444444
"459",2019-04-11 20:47:26,748472,4.6,2,410,0.00251111111111111
"460",2019-04-11 20:47:30,748518,48.7,1,410,0.0189388888888889
"461",2019-04-11 20:48:19,749005,35.8,0,410,0.0124305555555556
"462",2019-04-11 20:48:55,749363,68.5,1,410,0.0266388888888889
"463",2019-04-11 20:50:03,750048,3.6,2,412,0.00212222222222222
"464",2019-04-11 20:50:07,750084,3.4,2,414,0.00204444444444444
"465",2019-04-11 20:50:10,750118,7.9,1,414,0.00307222222222222
"466",2019-04-11 20:50:18,750197,3.3,2,416,0.00200555555555556
"467",2019-04-11 20:50:22,750230,59.5,1,416,0.0231388888888889
"468",2019-04-11 20:51:21,750825,4,2,418,0.00227777777777778
"469",2019-04-11 20:51:25,750865,35,1,418,0.0136111111111111
"470",2019-04-11 20:52:00,751215,57.7,0,418,0.0200347222222222
"471",2019-04-11 20:52:58,751792,41.9,1,418,0.0162944444444444
"472",2019-04-11 20:53:40,752211,8211.7,0,418,2.85128472222222
"473",2019-04-11 23:10:31,834328,13.2,1,418,0.00513333333333333
"474",2019-04-11 23:10:44,834460,5,2,420,0.00266666666666667
"475",2019-04-11 23:10:50,834510,4.1,2,422,0.00231666666666667
"476",2019-04-11 23:10:54,834551,29.2,1,422,0.0113555555555556
"477",2019-04-11 23:11:23,834843,98.5,0,422,0.0342013888888889
"478",2019-04-11 23:13:01,835828,14.2,1,422,0.00552222222222222
"479",2019-04-11 23:13:16,835970,3.5,2,424,0.00208333333333333
"480",2019-04-11 23:13:19,836005,10.8,1,424,0.0042
"481",2019-04-11 23:13:30,836113,3.4,2,426,0.00204444444444444
"482",2019-04-11 23:13:33,836147,21.6,1,426,0.0084
"483",2019-04-11 23:13:55,836363,2.7,2,428,0.00177222222222222
"484",2019-04-11 23:13:57,836390,58.1,1,428,0.0225944444444444
"485",2019-04-11 23:14:56,836971,5.1,2,430,0.00270555555555556
"486",2019-04-11 23:15:01,837022,78.8,1,430,0.0306444444444444
"487",2019-04-11 23:16:19,837810,32,0,430,0.0111111111111111
"488",2019-04-11 23:16:52,838130,63.4,1,430,0.0246555555555556
"489",2019-04-11 23:17:55,838764,5.5,2,432,0.00286111111111111
"490",2019-04-11 23:18:00,838819,57.1,1,432,0.0222055555555556
"491",2019-04-11 23:18:57,839390,5.7,2,434,0.00293888888888889
"492",2019-04-11 23:19:03,839447,4.3,2,436,0.00239444444444444
"493",2019-04-11 23:19:08,839490,16,1,436,0.00622222222222222
"494",2019-04-11 23:19:23,839650,10.4,0,436,0.00361111111111111
"495",2019-04-11 23:19:34,839754,19.9,1,436,0.00773888888888889
"496",2019-04-11 23:19:54,839953,23.7,0,436,0.00822916666666667
"497",2019-04-11 23:20:18,840190,121.7,1,436,0.0473277777777778
"498",2019-04-11 23:22:19,841407,12.7,0,436,0.00440972222222222
"499",2019-04-11 23:22:32,841534,11,1,436,0.00427777777777778
"500",2019-04-11 23:22:43,841644,4.9,2,438,0.00262777777777778
"501",2019-04-11 23:22:48,841693,27.3,1,438,0.0106166666666667
"502",2019-04-11 23:23:15,841966,5.7,2,440,0.00293888888888889
"503",2019-04-11 23:23:21,842023,2,2,442,0.0015
"504",2019-04-11 23:23:23,842043,4.7,2,444,0.00255
"505",2019-04-11 23:23:27,842090,1.8,2,446,0.00142222222222222
"506",2019-04-11 23:23:29,842108,0.3,1,446,0.000116666666666667
"507",2019-04-11 23:23:30,842111,63.1,0,446,0.0219097222222222
"508",2019-04-11 23:24:33,842742,73.6,1,446,0.0286222222222222
"509",2019-04-11 23:25:46,843478,27.8,0,446,0.00965277777777778
"510",2019-04-11 23:26:14,843756,30,1,446,0.0116666666666667
"511",2019-04-11 23:26:44,844056,5.4,2,448,0.00282222222222222
"512",2019-04-11 23:26:50,844110,2,2,450,0.0015
"513",2019-04-11 23:26:51,844130,2.4,1,450,0.000933333333333333
"514",2019-04-11 23:26:54,844154,33.7,0,450,0.0117013888888889
"515",2019-04-11 23:27:28,844491,24.8,1,450,0.00964444444444444
"516",2019-04-11 23:27:52,844739,22.2,0,450,0.00770833333333333
"517",2019-04-11 23:28:15,844961,13.6,1,450,0.00528888888888889
"518",2019-04-11 23:28:28,845097,24.8,0,450,0.00861111111111111
"519",2019-04-11 23:28:53,845345,72.5,1,450,0.0281944444444444
"520",2019-04-11 23:30:05,846070,37.7,0,450,0.0130902777777778
"521",2019-04-11 23:30:43,846447,21.2,1,450,0.00824444444444444
"522",2019-04-11 23:31:04,846659,16,0,450,0.00555555555555556
"523",2019-04-11 23:31:20,846819,24.3,1,450,0.00945
"524",2019-04-11 23:31:45,847062,54.4,0,450,0.0188888888888889
"525",2019-04-11 23:32:39,847606,26.1,1,450,0.01015
"526",2019-04-11 23:33:05,847867,5.9,2,452,0.00301666666666667
"527",2019-04-11 23:33:11,847926,60,1,452,0.0233333333333333
"528",2019-04-11 23:34:11,848526,3.9,2,454,0.00223888888888889
"529",2019-04-11 23:34:15,848565,74.4,1,454,0.0289333333333333
"530",2019-04-11 23:35:29,849309,39.9,0,454,0.0138541666666667
"531",2019-04-11 23:36:09,849708,14.5,1,454,0.00563888888888889
"532",2019-04-11 23:36:24,849853,4.4,2,456,0.00243333333333333
"533",2019-04-11 23:36:28,849897,2.5,2,458,0.00169444444444444
"534",2019-04-11 23:36:31,849922,28.8,1,458,0.0112
"535",2019-04-11 23:37:00,850210,12195.8,0,458,4.23465277777778
"2650",2019-04-15 03:01:20,3564816,5,2,2724,0.00266666666666667
"2651",2019-04-15 03:01:25,3564866,32.3,1,2724,0.0125611111111111
"2652",2019-04-15 03:01:57,3565189,1.8,2,2726,0.00142222222222222
"2653",2019-04-15 03:01:59,3565207,8.5,1,2726,0.00330555555555556
"2654",2019-04-15 03:02:08,3565292,1.3,2,2728,0.00122777777777778
"2655",2019-04-15 03:02:09,3565305,0.9,2,2730,0.00107222222222222
"2656",2019-04-15 03:02:10,3565314,1.2,2,2732,0.00118888888888889
"2657",2019-04-15 03:02:11,3565326,2.2,2,2734,0.00157777777777778
"2658",2019-04-15 03:02:13,3565348,1.3,2,2736,0.00122777777777778
"2659",2019-04-15 03:02:15,3565361,0.8,2,2738,0.00103333333333333
"2660",2019-04-15 03:02:15,3565369,0.7,2,2740,0.000994444444444444
"2661",2019-04-15 03:02:16,3565376,0.7,2,2742,0.000994444444444444
"2662",2019-04-15 03:02:17,3565383,0.7,2,2744,0.000994444444444444
"2663",2019-04-15 03:02:17,3565390,1.2,2,2746,0.00118888888888889
"2664",2019-04-15 03:02:19,3565402,0.8,2,2748,0.00103333333333333
"2665",2019-04-15 03:02:20,3565410,1.4,2,2750,0.00126666666666667
"2666",2019-04-15 03:02:21,3565424,0.8,2,2752,0.00103333333333333
"2667",2019-04-15 03:02:22,3565432,0.9,2,2754,0.00107222222222222
"2668",2019-04-15 03:02:23,3565441,1,2,2756,0.00111111111111111
"2669",2019-04-15 03:02:24,3565451,5.3,2,2758,0.00278333333333333
"2670",2019-04-15 03:02:29,3565504,0.8,2,2760,0.00103333333333333
"2671",2019-04-15 03:02:30,3565512,0.8,2,2762,0.00103333333333333
"2672",2019-04-15 03:02:31,3565520,2.5,2,2764,0.00169444444444444
"2673",2019-04-15 03:02:33,3565545,0.8,2,2766,0.00103333333333333
"2674",2019-04-15 03:02:34,3565553,1.6,2,2768,0.00134444444444444
"2675",2019-04-15 03:02:35,3565569,1.3,2,2770,0.00122777777777778
"2676",2019-04-15 03:02:37,3565582,1.4,2,2772,0.00126666666666667
"2677",2019-04-15 03:02:38,3565596,0.7,2,2774,0.000994444444444444
"2678",2019-04-15 03:02:39,3565603,0.9,2,2776,0.00107222222222222
"2679",2019-04-15 03:02:40,3565612,0.8,2,2778,0.00103333333333333
"2680",2019-04-15 03:02:40,3565620,1,2,2780,0.00111111111111111
"2681",2019-04-15 03:02:42,3565630,1.6,2,2782,0.00134444444444444
"2682",2019-04-15 03:02:43,3565646,2.7,2,2784,0.00177222222222222
"2683",2019-04-15 03:02:46,3565673,5.1,2,2786,0.00270555555555556
"2684",2019-04-15 03:02:51,3565724,0.7,2,2788,0.000994444444444444
"2685",2019-04-15 03:02:52,3565731,4.1,2,2790,0.00231666666666667
"2686",2019-04-15 03:02:56,3565772,0.7,2,2792,0.000994444444444444
"2687",2019-04-15 03:02:56,3565779,14,1,2792,0.00544444444444444
"2688",2019-04-15 03:03:10,3565919,5,2,2794,0.00266666666666667
"2689",2019-04-15 03:03:15,3565969,2.6,2,2796,0.00173333333333333
"2690",2019-04-15 03:03:18,3565995,5.6,2,2798,0.0029
"2691",2019-04-15 03:03:24,3566051,40,1,2798,0.0155555555555556
"2692",2019-04-15 03:04:04,3566451,1.6,2,2800,0.00134444444444444
"2693",2019-04-15 03:04:05,3566467,67.7,1,2800,0.0263277777777778
"2694",2019-04-15 03:05:13,3567144,1.8,2,2802,0.00142222222222222
"2695",2019-04-15 03:05:15,3567162,4,2,2804,0.00227777777777778
"2696",2019-04-15 03:05:19,3567202,3.6,2,2806,0.00212222222222222
"2697",2019-04-15 03:05:22,3567238,3.8,2,2808,0.0022
"2698",2019-04-15 03:05:26,3567276,48,1,2808,0.0186666666666667
"2699",2019-04-15 03:06:14,3567756,4.2,2,2810,0.00235555555555556
"2700",2019-04-15 03:06:18,3567798,119.1,1,2810,0.0463166666666667
"2701",2019-04-15 03:08:17,3568989,3.1,2,2812,0.00192777777777778
"2702",2019-04-15 03:08:20,3569020,58.9,1,2812,0.0229055555555556
"2703",2019-04-15 03:09:19,3569609,1,2,2814,0.00111111111111111
"2704",2019-04-15 03:09:20,3569619,97,1,2814,0.0377222222222222
"2705",2019-04-15 03:10:57,3570589,0.7,2,2816,0.000994444444444444
"2706",2019-04-15 03:10:58,3570596,1.6,2,2818,0.00134444444444444
"2707",2019-04-15 03:11:00,3570612,1.3,2,2820,0.00122777777777778
"2708",2019-04-15 03:11:01,3570625,2.8,2,2822,0.00181111111111111
"2709",2019-04-15 03:11:04,3570653,2,1,2822,0.000777777777777778
"2710",2019-04-15 03:11:06,3570673,84,0,2822,0.0291666666666667
"2711",2019-04-15 03:12:30,3571513,10.8,1,2822,0.0042
"2712",2019-04-15 03:12:41,3571621,2.9,2,2824,0.00185
"2713",2019-04-15 03:12:44,3571650,4.3,2,2826,0.00239444444444444
"2714",2019-04-15 03:12:48,3571693,14.3,1,2826,0.00556111111111111
"2715",2019-04-15 03:13:02,3571836,2.3,2,2828,0.00161666666666667
"2716",2019-04-15 03:13:04,3571859,15.6,1,2828,0.00606666666666667
"2717",2019-04-15 03:13:20,3572015,45.3,0,2828,0.0157291666666667
"2718",2019-04-15 03:14:05,3572468,110.6,1,2828,0.0430111111111111
"2719",2019-04-15 03:15:56,3573574,4.3,2,2830,0.00239444444444444
"2720",2019-04-15 03:16:00,3573617,186.1,1,2830,0.0723722222222222
"2721",2019-04-15 03:19:06,3575478,4.5,2,2832,0.00247222222222222
"2722",2019-04-15 03:19:11,3575523,1.9,2,2834,0.00146111111111111
"2723",2019-04-15 03:19:13,3575542,4.2,2,2836,0.00235555555555556
"2724",2019-04-15 03:19:17,3575584,1.8,2,2838,0.00142222222222222
"2725",2019-04-15 03:19:19,3575602,4.6,2,2840,0.00251111111111111
"2726",2019-04-15 03:19:23,3575648,1794.5,1,2840,0.697861111111111
"2727",2019-04-15 03:49:18,3593593,2.9,2,2842,0.00185
"2728",2019-04-15 03:49:21,3593622,263.2,1,2842,0.102355555555556
"2729",2019-04-15 03:53:44,3596254,4.5,2,2844,0.00247222222222222
"2730",2019-04-15 03:53:48,3596299,721.7,1,2844,0.280661111111111
"2731",2019-04-15 04:05:50,3603516,4.9,2,2846,0.00262777777777778
"2732",2019-04-15 04:05:55,3603565,619.9,1,2846,0.241072222222222
"2733",2019-04-15 04:16:15,3609764,2.1,2,2848,0.00153888888888889
"2734",2019-04-15 04:16:17,3609785,2334.6,1,2848,0.9079
"2735",2019-04-15 04:55:12,3633131,4.2,2,2850,0.00235555555555556
"2750",2019-04-16 16:09:12,4901535,12.9,1,2860,0.00501666666666667
"2751",2019-04-16 16:09:25,4901664,603.6,0,2860,0.209583333333333
"2755",2019-04-16 23:30:50,5166516,5.2,2,2862,0.00274444444444444
"2756",2019-04-16 23:30:55,5166568,250.3,1,2862,0.0973388888888889
"2757",2019-04-16 23:35:06,5169071,41.4,0,2862,0.014375
"2758",2019-04-16 23:35:47,5169485,12.8,1,2862,0.00497777777777778
"2759",2019-04-16 23:36:00,5169613,2.2,2,2864,0.00157777777777778
"2760",2019-04-16 23:36:02,5169635,153.7,1,2864,0.0597722222222222
"2761",2019-04-16 23:38:36,5171172,653.1,0,2864,0.226770833333333
"2762",2019-04-16 23:49:29,5177703,0.8,1,2864,0.000311111111111111
"2763",2019-04-16 23:49:30,5177711,0.7,2,2866,0.000994444444444444
"2764",2019-04-16 23:49:30,5177718,0.7,2,2868,0.000994444444444444
"2765",2019-04-16 23:49:31,5177725,0.7,2,2870,0.000994444444444444
"2766",2019-04-16 23:49:32,5177732,0.7,2,2872,0.000994444444444444
"2767",2019-04-16 23:49:32,5177739,0.7,2,2874,0.000994444444444444
"2768",2019-04-16 23:49:33,5177746,0.7,2,2876,0.000994444444444444
"2769",2019-04-16 23:49:34,5177753,0.7,2,2878,0.000994444444444444
"2770",2019-04-16 23:49:34,5177760,1,2,2880,0.00111111111111111
"2771",2019-04-16 23:49:36,5177770,1.4,2,2882,0.00126666666666667
